date,day,model,risk_of_additional_cases,monte_carlo_standard_error,risk_of_sustained_transmission,sustained_transmission_monte_carlo_standard_error
2018-06-27,83,sse,0.5806477088785704,0.0009258879697446743,0.47003748037233906,0.0013719423634437453
2018-06-28,84,sse,0.5334652352405691,0.0005529264789503633,0.429276304370269,0.0006641921302111903
2018-06-29,85,sse,0.48563894143458797,0.0016647606736596306,0.38661027557817285,0.0023814537618428748
2018-06-30,86,sse,0.44053256881418246,0.0006990458891811019,0.3488353150023997,0.001113321286597386
2018-07-01,87,sse,0.3961241969040411,0.0012039028550715578,0.3104787582595566,0.0017382380923779829
2018-07-02,88,sse,0.35713410239060894,0.0009416587605100686,0.2799667945847405,0.0014627803536850946
2018-07-03,89,sse,0.31924349547225706,0.000663171846235061,0.2483851592665398,0.00098883871428093
2018-07-04,90,sse,0.2827207799515562,0.0009597775596526535,0.21804139939940959,0.0012486811781107316
2018-07-05,91,sse,0.2516569330978158,0.00045696863465136237,0.19440554139300847,0.0005497561499122425
2018-07-06,92,sse,0.22247172268923876,0.0003727127279338176,0.17092497919015315,0.00047529626925714826
2018-07-07,93,sse,0.1960233292375121,0.0006488502314714678,0.1504994754959631,0.0008848494826820017
2018-07-08,94,sse,0.17266617346996782,0.0003957831439523233,0.1324211715280026,0.0004971871738532834
2018-07-09,95,sse,0.15077342242474912,0.000551707878440082,0.11504010609272197,0.0006352787653355414
2018-07-10,96,sse,0.13234841819234133,0.00045365008081817333,0.10092741675356753,0.0005565699980252249
2018-07-11,97,sse,0.11573728785612769,0.00021379969664916745,0.08828195802522754,0.0003538789736867165
2018-07-12,98,sse,0.10110115510653872,0.0001627559468983192,0.07719431705876645,0.0002604431944420199
2018-07-13,99,sse,0.08698131611661597,0.00020535192159309445,0.06585150058965039,0.00024358102296813202
2018-07-14,100,sse,0.0761674243158208,0.00017853726996716873,0.057865775196718094,0.00026850246735140795
2018-07-15,101,sse,0.06562408899788652,0.00010145158032761931,0.04951213711160585,0.0001079996042301791
2018-07-16,102,sse,0.05713772384374438,0.000180180839700353,0.04326096896255238,0.000221568492210323
2018-07-17,103,sse,0.049329542504165325,0.00019031204035808644,0.03724348572359781,0.0002633334599619599
2018-07-18,104,sse,0.04272422362383532,0.00016833889102351072,0.03226585770542545,0.000260602380719345
2018-07-19,105,sse,0.03680797001672309,0.00015529575359355408,0.027809170817940987,0.00018087693697987694
2018-07-20,106,sse,0.03181393001925237,0.00013226222157488885,0.024020712270509614,0.00016431895934419316
2018-07-21,107,sse,0.027571674107992217,0.00011611017781721473,0.020859563497457656,0.00014195831524355316
2018-07-22,108,sse,0.02359619550421621,3.655951398888921e-05,0.017768178904926435,3.5707335353549416e-05
2018-07-23,109,sse,0.020446723982736725,5.5169616122722936e-05,0.015412197180701415,6.937940125512575e-05
2018-07-24,110,sse,0.01752604264677471,7.296891466512608e-05,0.013178610065941898,8.55757432350725e-05
2018-07-25,111,sse,0.015056768149723454,4.185152256059226e-05,0.011341924330599107,5.803727112007353e-05
2018-07-26,112,sse,0.012963107687075648,5.137835525299133e-05,0.009763552090339411,6.386779093403015e-05
2018-07-27,113,sse,0.011143244297209809,1.682113124071528e-05,0.00839438852413299,1.545106897691546e-05
2018-07-28,114,sse,0.009553212684775936,4.762735225052166e-05,0.0071907087073254106,5.5704333747988305e-05
2018-07-29,115,sse,0.008206946980865992,9.431766518390193e-06,0.006178732388578578,8.525382839246016e-06
2018-07-30,116,sse,0.007018228483944955,1.6893304295169854e-05,0.005275127445809158,2.0219990261770568e-05
